OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.703922,0.880392,0.704667,0.707843,0.704667,0.7,0.347059,0.706394,0.703922,0.531373,0.633333,0.632636,0.703922,0.633333,0.715686
0.660784,0.852941,0.657882,0.664706,0.657882,0.664706,0.354902,0.659994,0.656863,0.488235,0.570588,0.570588,0.656863,0.570588,0.676471
0.617647,0.82549,0.614636,0.621569,0.614636,0.609804,0.319608,0.616577,0.613725,0.456863,0.523529,0.653323,0.613725,0.523529,0.637255
0.715686,0.798039,0.776733,0.586275,0.574432,0.582353,0.303922,0.577975,0.578431,0.42549,0.672549,0.532467,0.57451,0.484314,0.601961
0.688235,0.770588,0.75217,0.554902,0.5375,0.539216,0.284314,0.542581,0.543137,0.401961,0.637255,0.494286,0.539216,0.445098,0.570588
0.641176,0.715686,0.706319,0.637255,0.475222,0.476471,0.641176,0.479337,0.629412,0.370588,0.578431,0.574617,0.468627,0.57451,0.511765
0.617647,0.684314,0.683614,0.613725,0.447247,0.445098,0.617647,0.448515,0.605882,0.362745,0.55098,0.551081,0.441176,0.55098,0.484314
0.598039,0.656863,0.663208,0.590196,0.420001,0.417647,0.598039,0.421354,0.586275,0.358824,0.527451,0.523634,0.409804,0.523529,0.460784
0.578431,0.62549,0.644305,0.566667,0.39651,0.382353,0.582353,0.401543,0.562745,0.362745,0.503922,0.492494,0.386275,0.492157,0.437255
0.558824,0.598039,0.623861,0.547059,0.365486,0.354902,0.562745,0.36663,0.543137,0.362745,0.476471,0.476471,0.358824,0.476471,0.417647
0.543137,0.570588,0.606059,0.523529,0.345849,0.339216,0.547059,0.346718,0.523529,0.362745,0.456863,0.449335,0.460784,0.44902,0.398039
0.523529,0.543137,0.588842,0.503922,0.345242,0.303922,0.535294,0.342649,0.507843,0.358824,0.437255,0.433435,0.445098,0.433333,0.378431
0.507843,0.519608,0.572882,0.488235,0.506631,0.284314,0.519608,0.319525,0.492157,0.354902,0.413725,0.413921,0.437255,0.413725,0.358824
0.496078,0.496078,0.557173,0.468627,0.494373,0.268627,0.503922,0.45964,0.476471,0.347059,0.398039,0.394316,0.413725,0.394118,0.343137
0.664706,0.743137,0.728573,0.664706,0.5024,0.507843,0.660784,0.507276,0.652941,0.386275,0.609804,0.605988,0.5,0.605882,0.539216
0.480392,0.468627,0.542145,0.452941,0.479834,0.256863,0.488235,0.443439,0.460784,0.335294,0.382353,0.374809,0.366667,0.37451,0.327451
0.609804,0.609804,0.564143,0.621569,0.614098,0.645098,0.445098,0.611405,0.609804,0.5,0.609804,0.609804,0.57451,0.609804,0.621569
0.554902,0.554902,0.504437,0.566667,0.555683,0.578431,0.378431,0.552626,0.55098,0.437255,0.558824,0.557783,0.511765,0.558824,0.566667
0.503922,0.5,0.45034,0.523529,0.504486,0.5,0.323529,0.501027,0.5,0.394118,0.507843,0.506803,0.464706,0.507843,0.515686
0.456863,0.452941,0.402872,0.468627,0.458661,0.511765,0.284314,0.454932,0.456863,0.366667,0.460784,0.459744,0.42549,0.460784,0.472549
0.417647,0.413725,0.360463,0.433333,0.419046,0.464706,0.245098,0.414892,0.413725,0.366667,0.417647,0.416607,0.37451,0.417647,0.429412
0.343137,0.335294,0.286236,0.358824,0.345075,0.386275,0.464706,0.340529,0.339216,0.362745,0.343137,0.342596,0.311765,0.343137,0.354902
0.311765,0.303922,0.257755,0.327451,0.31641,0.354902,0.433333,0.309539,0.311765,0.366667,0.311765,0.311224,0.284314,0.311765,0.327451
0.284314,0.268627,0.229638,0.303922,0.286194,0.339216,0.405882,0.281441,0.280392,0.366667,0.284314,0.287097,0.260784,0.288235,0.296078
0.260784,0.252941,0.206001,0.276471,0.265409,0.296078,0.378431,0.257958,0.256863,0.358824,0.260784,0.260209,0.241176,0.260784,0.272549
0.237255,0.22549,0.183778,0.245098,0.238339,0.276471,0.354902,0.233495,0.233333,0.331373,0.237255,0.23668,0.217647,0.237255,0.24902
0.217647,0.201961,0.164592,0.229412,0.219315,0.221569,0.331373,0.214402,0.213725,0.311765,0.205882,0.205882,0.198039,0.205882,0.22549
0.198039,0.182353,0.146708,0.209804,0.20284,0.237255,0.307843,0.195507,0.198039,0.292157,0.198039,0.196349,0.182353,0.198039,0.209804
0.182353,0.166667,0.131118,0.194118,0.187471,0.217647,0.288235,0.182832,0.178431,0.272549,0.178431,0.178431,0.182353,0.178431,0.190196
0.166667,0.15098,0.11746,0.17451,0.171045,0.166667,0.268627,0.164141,0.166667,0.252941,0.158824,0.158824,0.15098,0.158824,0.17451
0.378431,0.370588,0.320963,0.394118,0.380148,0.421569,0.5,0.375778,0.37451,0.362745,0.378431,0.37789,0.343137,0.378431,0.390196
0.15098,0.135294,0.104461,0.158824,0.156107,0.17451,0.24902,0.151742,0.15098,0.233333,0.147059,0.147059,0.139216,0.147059,0.158824
0.672549,0.727451,0.643768,0.727451,0.719536,0.743137,0.492157,0.71797,0.672549,0.554902,0.696078,0.696078,0.598039,0.696078,0.703922
0.621569,0.684314,0.590767,0.684314,0.672849,0.7,0.42549,0.67032,0.621569,0.5,0.645098,0.645098,0.539216,0.645098,0.656863
0.578431,0.641176,0.540916,0.645098,0.630645,0.660784,0.370588,0.629544,0.57451,0.452941,0.601961,0.601961,0.633333,0.601961,0.613725
0.535294,0.601961,0.497849,0.605882,0.594354,0.62549,0.343137,0.59098,0.531373,0.519608,0.558824,0.558824,0.452941,0.558824,0.570588
0.496078,0.566667,0.457212,0.566667,0.555762,0.586275,0.303922,0.552028,0.492157,0.488235,0.519608,0.519608,0.413725,0.519608,0.531373
0.429412,0.5,0.386009,0.5,0.487874,0.515686,0.378431,0.484648,0.42549,0.441176,0.44902,0.44902,0.343137,0.44902,0.464706
0.398039,0.468627,0.354822,0.472549,0.458155,0.492157,0.358824,0.454729,0.394118,0.413725,0.417647,0.417647,0.315686,0.417647,0.437255
0.429412,0.441176,0.327063,0.445098,0.43072,0.464706,0.637255,0.427424,0.366667,0.390196,0.390196,0.390196,0.292157,0.390196,0.405882
0.398039,0.413725,0.300967,0.417647,0.403031,0.437255,0.617647,0.399252,0.339216,0.366667,0.362745,0.362745,0.276471,0.362745,0.378431
0.378431,0.390196,0.278124,0.394118,0.37978,0.413725,0.594118,0.376257,0.315686,0.362745,0.335294,0.335294,0.252941,0.335294,0.358824
0.354902,0.366667,0.254745,0.37451,0.356468,0.390196,0.57451,0.35284,0.296078,0.362745,0.311765,0.311765,0.245098,0.311765,0.335294
0.335294,0.339216,0.234537,0.347059,0.335778,0.366667,0.554902,0.331849,0.331373,0.362745,0.292157,0.292157,0.229412,0.292157,0.311765
0.315686,0.323529,0.217667,0.331373,0.315746,0.347059,0.535294,0.3118,0.311765,0.366667,0.272549,0.272549,0.217647,0.272549,0.292157
0.296078,0.303922,0.199344,0.311765,0.296661,0.327451,0.519608,0.292647,0.292157,0.366667,0.252941,0.252941,0.209804,0.252941,0.276471
0.460784,0.531373,0.419191,0.535294,0.520527,0.55098,0.398039,0.517548,0.456863,0.468627,0.484314,0.484314,0.378431,0.484314,0.5
0.276471,0.280392,0.183495,0.288235,0.278084,0.303922,0.5,0.273971,0.276471,0.362745,0.233333,0.233333,0.198039,0.233333,0.256863
0.75098,0.813725,0.568046,0.805882,0.756714,0.805882,0.554902,0.732365,0.739216,0.609804,0.688235,0.791954,0.543137,0.805882,0.743137
0.719608,0.77451,0.512869,0.77451,0.724855,0.794118,0.558824,0.696094,0.703922,0.590196,0.758824,0.756014,0.496078,0.778431,0.723529
0.692157,0.743137,0.466178,0.747059,0.693371,0.766667,0.55098,0.66259,0.672549,0.582353,0.727451,0.719811,0.464706,0.743137,0.707843
0.668627,0.711765,0.426425,0.719608,0.669135,0.719608,0.539216,0.633501,0.645098,0.547059,0.715686,0.702092,0.445098,0.715686,0.692157
0.645098,0.680392,0.386904,0.696078,0.645275,0.696078,0.511765,0.605935,0.621569,0.558824,0.664706,0.696009,0.437255,0.703922,0.684314
0.601961,0.617647,0.323888,0.656863,0.603909,0.645098,0.543137,0.555845,0.578431,0.554902,0.629412,0.632052,0.429412,0.637255,0.664706
0.586275,0.590196,0.296368,0.637255,0.587651,0.64902,0.547059,0.533485,0.558824,0.562745,0.613725,0.618747,0.417647,0.62549,0.652941
0.570588,0.554902,0.26953,0.617647,0.572104,0.62549,0.539216,0.515765,0.539216,0.558824,0.586275,0.59608,0.409804,0.601961,0.641176
0.558824,0.535294,0.246495,0.601961,0.55979,0.601961,0.543137,0.496665,0.523529,0.543137,0.570588,0.571705,0.390196,0.578431,0.629412
0.543137,0.507843,0.223251,0.586275,0.547185,0.578431,0.527451,0.47848,0.507843,0.519608,0.554902,0.549522,0.378431,0.554902,0.62549
0.531373,0.484314,0.202111,0.57451,0.53588,0.558824,0.527451,0.461723,0.492157,0.507843,0.535294,0.531238,0.362745,0.535294,0.617647
0.523529,0.452941,0.180354,0.558824,0.526042,0.535294,0.519608,0.449625,0.480392,0.511765,0.515686,0.51481,0.354902,0.519608,0.609804
0.515686,0.433333,0.163789,0.55098,0.517337,0.531373,0.515686,0.435401,0.472549,0.492157,0.5,0.503093,0.347059,0.507843,0.598039
0.5,0.405882,0.140061,0.539216,0.509383,0.5,0.511765,0.421948,0.460784,0.488235,0.492157,0.495778,0.343137,0.5,0.594118
0.621569,0.64902,0.352732,0.672549,0.624801,0.672549,0.539216,0.57902,0.598039,0.55098,0.652941,0.658215,0.445098,0.664706,0.672549
0.5,0.382353,0.113399,0.527451,0.502196,0.472549,0.515686,0.411256,0.445098,0.480392,0.472549,0.4891,0.339216,0.496078,0.582353
0.723529,0.723529,0.684119,0.723529,0.724576,0.719608,0.566667,0.723663,0.723529,0.64902,0.688235,0.688235,0.688235,0.688235,0.711765
0.676471,0.684314,0.63459,0.676471,0.678217,0.680392,0.507843,0.678167,0.676471,0.609804,0.629412,0.641124,0.641176,0.629412,0.664706
0.633333,0.633333,0.589634,0.633333,0.634248,0.633333,0.452941,0.634179,0.633333,0.566667,0.586275,0.586275,0.586275,0.586275,0.621569
0.594118,0.598039,0.544404,0.598039,0.595751,0.598039,0.405882,0.595678,0.594118,0.523529,0.547059,0.547059,0.590196,0.547059,0.586275
0.554902,0.558824,0.504377,0.558824,0.560179,0.558824,0.362745,0.558863,0.554902,0.488235,0.492157,0.511681,0.554902,0.492157,0.547059
0.488235,0.492157,0.433852,0.492157,0.490003,0.492157,0.354902,0.489874,0.488235,0.42549,0.433333,0.44114,0.488235,0.433333,0.480392
0.456863,0.464706,0.403439,0.460784,0.461874,0.460784,0.323529,0.458764,0.456863,0.401961,0.401961,0.409768,0.456863,0.401961,0.44902
0.429412,0.433333,0.368331,0.433333,0.432898,0.429412,0.296078,0.431341,0.429412,0.382353,0.37451,0.382317,0.42549,0.37451,0.421569
0.398039,0.398039,0.344891,0.398039,0.402615,0.405882,0.272549,0.402436,0.398039,0.362745,0.347059,0.354866,0.398039,0.347059,0.394118
0.378431,0.319608,0.320782,0.378431,0.379159,0.37451,0.24902,0.379006,0.378431,0.362745,0.319608,0.327415,0.37451,0.319608,0.370588
0.35098,0.354902,0.298027,0.354902,0.356366,0.354902,0.394118,0.35497,0.35098,0.362745,0.303922,0.303893,0.35098,0.296078,0.347059
0.331373,0.339216,0.273871,0.335294,0.333201,0.335294,0.370588,0.333006,0.331373,0.362745,0.276471,0.284278,0.327451,0.276471,0.323529
0.307843,0.311765,0.254718,0.311765,0.313321,0.311765,0.35098,0.311919,0.307843,0.35098,0.264706,0.264678,0.307843,0.256863,0.303922
0.288235,0.292157,0.235291,0.292157,0.293715,0.292157,0.331373,0.292304,0.288235,0.331373,0.245098,0.24507,0.288235,0.237255,0.284314
0.519608,0.523529,0.470272,0.523529,0.524879,0.523529,0.323529,0.523557,0.519608,0.456863,0.468627,0.476434,0.519608,0.468627,0.511765
0.272549,0.280392,0.211456,0.276471,0.27439,0.276471,0.311765,0.274162,0.272549,0.311765,0.217647,0.217647,0.268627,0.217647,0.264706
0.535294,0.562745,0.472701,0.558824,0.536837,0.535294,0.323529,0.529635,0.531373,0.409804,0.558824,0.558475,0.445098,0.562745,0.543137
0.472549,0.503922,0.409637,0.5,0.47398,0.484314,0.292157,0.46712,0.468627,0.398039,0.496078,0.494338,0.382353,0.496078,0.488235
0.417647,0.44902,0.354461,0.445098,0.423122,0.441176,0.331373,0.414071,0.417647,0.378431,0.441176,0.439436,0.331373,0.441176,0.433333
0.37451,0.401961,0.308591,0.398039,0.374693,0.386275,0.343137,0.364971,0.366667,0.370588,0.394118,0.392781,0.292157,0.394118,0.390196
0.331373,0.354902,0.269051,0.354902,0.332757,0.339216,0.468627,0.32407,0.327451,0.366667,0.35098,0.349644,0.252941,0.35098,0.35098
0.264706,0.280392,0.202546,0.284314,0.265459,0.268627,0.394118,0.255189,0.260784,0.366667,0.280392,0.279445,0.198039,0.280392,0.284314
0.233333,0.252941,0.176019,0.256863,0.236811,0.229412,0.362745,0.226496,0.229412,0.35098,0.241176,0.241176,0.178431,0.241176,0.252941
0.209804,0.229412,0.154995,0.233333,0.211337,0.213725,0.331373,0.202533,0.205882,0.323529,0.221569,0.221095,0.15098,0.221569,0.229412
0.186275,0.198039,0.136965,0.205882,0.191065,0.186275,0.307843,0.179956,0.186275,0.3,0.205882,0.203934,0.147059,0.205882,0.209804
0.170588,0.17451,0.117213,0.186275,0.172122,0.194118,0.280392,0.161359,0.166667,0.276471,0.178431,0.178431,0.209804,0.178431,0.186275
0.15098,0.154902,0.105653,0.166667,0.152605,0.147059,0.256863,0.143704,0.147059,0.252941,0.162745,0.162745,0.111765,0.162745,0.166667
0.135294,0.135294,0.090106,0.147059,0.1365,0.135294,0.237255,0.129166,0.131373,0.233333,0.139216,0.149166,0.103922,0.15098,0.15098
0.123529,0.123529,0.08085,0.131373,0.124647,0.158824,0.217647,0.116495,0.119608,0.213725,0.135294,0.133682,0.088235,0.135294,0.135294
0.107843,0.107843,0.071475,0.119608,0.111767,0.127451,0.201961,0.10407,0.107843,0.198039,0.115686,0.115686,0.080392,0.115686,0.123529
0.296078,0.315686,0.235169,0.319608,0.296882,0.3,0.429412,0.286607,0.292157,0.366667,0.311765,0.310428,0.217647,0.311765,0.315686
0.1,0.096078,0.061755,0.107843,0.101253,0.127451,0.182353,0.094028,0.096078,0.182353,0.107843,0.106732,0.072549,0.107843,0.111765
0.892157,0.84902,0.83515,0.892157,0.895354,0.896078,0.684314,0.894089,0.892157,0.766667,0.852941,0.852887,0.817647,0.84902,0.876471
0.872549,0.821569,0.80617,0.876471,0.874162,0.872549,0.633333,0.874084,0.872549,0.723529,0.829412,0.829299,0.786275,0.821569,0.852941
0.852941,0.794118,0.778194,0.856863,0.856618,0.856863,0.586275,0.854891,0.852941,0.696078,0.798039,0.798039,0.754902,0.798039,0.833333
0.833333,0.766667,0.751771,0.837255,0.83765,0.833333,0.547059,0.8375,0.833333,0.660784,0.782353,0.782138,0.727451,0.766667,0.809804
0.813725,0.743137,0.724712,0.817647,0.815632,0.817647,0.503922,0.815471,0.813725,0.652941,0.754902,0.7587,0.7,0.75098,0.790196
0.782353,0.696078,0.673904,0.782353,0.784123,0.790196,0.472549,0.781534,0.782353,0.637255,0.703922,0.70773,0.645098,0.7,0.754902
0.762745,0.672549,0.650557,0.766667,0.767204,0.766667,0.441176,0.766919,0.762745,0.645098,0.680392,0.688063,0.621569,0.676471,0.735294
0.739216,0.645098,0.629876,0.747059,0.747953,0.754902,0.409804,0.747663,0.739216,0.621569,0.660784,0.664592,0.598039,0.656863,0.719608
0.727451,0.629412,0.606497,0.727451,0.728633,0.739216,0.382353,0.728281,0.727451,0.613725,0.641176,0.644935,0.57451,0.633333,0.7
0.715686,0.605882,0.587906,0.715686,0.715284,0.723529,0.358824,0.714904,0.711765,0.601961,0.621569,0.625327,0.55098,0.613725,0.680392
0.696078,0.586275,0.563929,0.7,0.699354,0.707843,0.362745,0.69894,0.696078,0.582353,0.601961,0.60572,0.531373,0.594118,0.664706
0.684314,0.566667,0.544272,0.684314,0.683964,0.692157,0.378431,0.683513,0.680392,0.562745,0.582353,0.586118,0.507843,0.57451,0.64902
0.664706,0.547059,0.526776,0.664706,0.666101,0.676471,0.354902,0.668746,0.664706,0.554902,0.562745,0.570416,0.488235,0.558824,0.633333
0.64902,0.527451,0.50824,0.660784,0.654576,0.660784,0.335294,0.657322,0.64902,0.531373,0.547059,0.550818,0.468627,0.539216,0.621569
0.798039,0.719608,0.700342,0.801961,0.799543,0.805882,0.468627,0.799355,0.798039,0.645098,0.727451,0.731259,0.672549,0.723529,0.77451
0.629412,0.511765,0.489275,0.641176,0.640205,0.64902,0.315686,0.639624,0.629412,0.519608,0.527451,0.535122,0.452941,0.523529,0.605882
0.617647,0.747059,0.437866,0.727451,0.621566,0.762745,0.55098,0.543508,0.57451,0.590196,0.735294,0.734174,0.456863,0.743137,0.62549
0.594118,0.707843,0.395228,0.688235,0.595205,0.727451,0.535294,0.50904,0.547059,0.566667,0.7,0.691896,0.421569,0.7,0.609804
0.566667,0.668627,0.360686,0.652941,0.570162,0.688235,0.511765,0.484543,0.527451,0.554902,0.656863,0.668595,0.390196,0.676471,0.590196
0.543137,0.629412,0.329312,0.621569,0.544569,0.672549,0.515686,0.464867,0.507843,0.547059,0.629412,0.624674,0.370588,0.629412,0.578431
0.523529,0.590196,0.301144,0.594118,0.52481,0.62549,0.507843,0.446375,0.484314,0.539216,0.594118,0.592252,0.358824,0.594118,0.57451
0.484314,0.523529,0.257902,0.547059,0.484539,0.578431,0.488235,0.410824,0.44902,0.511765,0.543137,0.551361,0.358824,0.554902,0.554902
0.464706,0.492157,0.237931,0.523529,0.467973,0.57451,0.480392,0.394756,0.433333,0.507843,0.519608,0.52391,0.354902,0.527451,0.539216
0.44902,0.460784,0.22326,0.503922,0.450427,0.547059,0.472549,0.378545,0.417647,0.484314,0.5,0.500189,0.362745,0.503922,0.527451
0.437255,0.433333,0.207116,0.480392,0.437639,0.519608,0.468627,0.363735,0.398039,0.460784,0.472549,0.477769,0.354902,0.480392,0.507843
0.421569,0.394118,0.195336,0.472549,0.422931,0.629412,0.460784,0.348409,0.386275,0.44902,0.456863,0.45864,0.366667,0.460784,0.496078
0.409804,0.37451,0.182027,0.460784,0.409796,0.609804,0.460784,0.336205,0.37451,0.441176,0.433333,0.445606,0.37451,0.44902,0.480392
0.398039,0.347059,0.168259,0.452941,0.399892,0.594118,0.452941,0.324842,0.362745,0.433333,0.417647,0.436211,0.382353,0.441176,0.468627
0.390196,0.327451,0.155641,0.456863,0.392151,0.586275,0.437255,0.313039,0.35098,0.417647,0.405882,0.42368,0.390196,0.429412,0.452941
0.37451,0.303922,0.143739,0.433333,0.38316,0.562745,0.433333,0.301604,0.343137,0.401961,0.386275,0.417816,0.405882,0.42549,0.445098
0.503922,0.558824,0.277959,0.570588,0.504565,0.605882,0.496078,0.427095,0.464706,0.527451,0.566667,0.570513,0.354902,0.57451,0.566667
0.37451,0.280392,0.132673,0.429412,0.375079,0.547059,0.441176,0.28962,0.331373,0.398039,0.382353,0.402526,0.413725,0.409804,0.433333
0.711765,0.884314,0.54106,0.817647,0.716149,0.75098,0.609804,0.666063,0.680392,0.62549,0.82549,0.838174,0.401961,0.864706,0.696078
0.680392,0.860784,0.489383,0.786275,0.682104,0.727451,0.605882,0.622197,0.641176,0.609804,0.805882,0.814449,0.347059,0.845098,0.652941
0.652941,0.841176,0.446157,0.762745,0.65376,0.707843,0.586275,0.58676,0.621569,0.586275,0.798039,0.790571,0.303922,0.82549,0.613725
0.62549,0.821569,0.407251,0.735294,0.629675,0.684314,0.547059,0.563122,0.598039,0.547059,0.790196,0.761016,0.268627,0.809804,0.586275
0.605882,0.798039,0.375518,0.711765,0.607383,0.660784,0.578431,0.543983,0.570588,0.594118,0.766667,0.749247,0.245098,0.77451,0.558824
0.566667,0.758824,0.323821,0.668627,0.56834,0.601961,0.566667,0.496748,0.531373,0.594118,0.731373,0.728648,0.221569,0.754902,0.527451
0.547059,0.739216,0.303458,0.64902,0.55094,0.570588,0.554902,0.477409,0.511765,0.590196,0.707843,0.714986,0.213725,0.743137,0.515686
0.531373,0.715686,0.285038,0.633333,0.535239,0.535294,0.543137,0.458527,0.496078,0.590196,0.703922,0.700515,0.205882,0.727451,0.511765
0.519608,0.7,0.270117,0.609804,0.520074,0.507843,0.535294,0.442658,0.480392,0.566667,0.684314,0.685317,0.201961,0.711765,0.507843
0.507843,0.684314,0.258338,0.598039,0.507643,0.527451,0.527451,0.426486,0.460784,0.562745,0.672549,0.672542,0.201961,0.7,0.507843
0.496078,0.656863,0.245357,0.578431,0.496456,0.554902,0.503922,0.410792,0.452941,0.547059,0.652941,0.66621,0.201961,0.696078,0.511765
0.484314,0.645098,0.234372,0.558824,0.485219,0.452941,0.507843,0.398411,0.441176,0.547059,0.641176,0.651841,0.205882,0.680392,0.515686
0.472549,0.617647,0.225659,0.55098,0.473261,0.543137,0.488235,0.385074,0.429412,0.539216,0.629412,0.644971,0.209804,0.672549,0.511765
0.464706,0.601961,0.218691,0.535294,0.465388,0.492157,0.484314,0.373222,0.417647,0.531373,0.613725,0.635129,0.221569,0.660784,0.515686
0.586275,0.778431,0.347923,0.692157,0.58643,0.629412,0.57451,0.520101,0.55098,0.609804,0.743137,0.746996,0.233333,0.77451,0.539216
0.452941,0.586275,0.210976,0.515686,0.454631,0.503922,0.476471,0.361317,0.409804,0.523529,0.605882,0.626203,0.229412,0.652941,0.519608
0.833333,0.935294,0.773303,0.876471,0.835273,0.856863,0.472549,0.823796,0.82549,0.652941,0.566667,0.590181,0.668627,0.566667,0.884314
0.805882,0.923529,0.736943,0.864706,0.806765,0.82549,0.503922,0.794665,0.798039,0.609804,0.519608,0.531358,0.598039,0.511765,0.868627
0.782353,0.911765,0.703476,0.845098,0.783908,0.801961,0.476471,0.76669,0.770588,0.586275,0.464706,0.476456,0.523529,0.456863,0.84902
0.758824,0.9,0.671237,0.837255,0.760245,0.794118,0.460784,0.738789,0.747059,0.743137,0.417647,0.429397,0.476471,0.409804,0.833333
0.739216,0.888235,0.641779,0.813725,0.73928,0.778431,0.7,0.713414,0.723529,0.723529,0.864706,0.872242,0.382353,0.903922,0.821569
0.7,0.97451,0.588001,0.790196,0.703521,0.7,0.664706,0.666217,0.680392,0.7,0.841176,0.863289,0.766667,0.876471,0.794118
0.680392,0.860784,0.563962,0.77451,0.685986,0.680392,0.64902,0.644304,0.660784,0.684314,0.82549,0.85401,0.75098,0.868627,0.782353
0.668627,0.864706,0.540585,0.782353,0.672974,0.660784,0.633333,0.625626,0.641176,0.672549,0.813725,0.84176,0.731373,0.856863,0.770588
0.652941,0.829412,0.521454,0.762745,0.661183,0.919608,0.621569,0.606846,0.62549,0.676471,0.798039,0.829725,0.711765,0.845098,0.758824
