Valoare pixel,Clasa pixel,Average threshold,Midrange threshold,White threshold,Bernsen threshold,Niblack threshold,Sauvola threshold,Wolf threshold,Phansalkar threshold,Nick threshold,Gaussian threshold
0.945098,0,0.967401,0.037632,0.483701,0.037632,0.964457,0.497885,0.483701,0.732793,0.773922,0.965123
0.984314,0,0.938997,0.273464,0.469499,0.273464,0.925953,0.530501,0.469499,0.735025,0.750779,0.946707
0.968627,0,0.963365,0.0406,0.481683,0.0406,0.960147,0.497122,0.481683,0.7304,0.770689,0.960182
0.796078,0,0.79194,0.036832,0.39597,0.036832,0.789205,0.406757,0.39597,0.599945,0.633575,0.789391
0.929412,0,0.9636,0.071088,0.4818,0.071088,0.960052,0.498825,0.4818,0.731371,0.770875,0.96411
0.831373,0,0.781258,0.261446,0.390629,0.261446,0.757723,0.482205,0.390629,0.632543,0.623368,0.8136
0.968627,0,0.950932,0.042753,0.475466,0.042753,0.947122,0.493511,0.475466,0.722398,0.760887,0.958332
0.92549,0,0.920928,0.044391,0.460464,0.044391,0.916751,0.479623,0.460464,0.700498,0.736904,0.923014
0.784314,0,0.737933,0.278001,0.368967,0.278001,0.711386,0.466535,0.368967,0.603346,0.588004,0.693233
0.835294,0,0.768462,0.291511,0.384231,0.291511,0.737255,0.503671,0.384231,0.637008,0.611683,0.812014
0.823529,0,0.782492,0.291611,0.391246,0.291611,0.750293,0.516732,0.391246,0.650483,0.622745,0.728814
0.717647,0,0.651748,0.27381,0.325874,0.27381,0.614028,0.448313,0.325874,0.552196,0.516085,0.664498
0.835294,0,0.847629,0.043007,0.423814,0.043007,0.844078,0.438804,0.423814,0.643599,0.678104,0.851202
0.862745,0,0.771319,0.311073,0.38566,0.311073,0.734728,0.526225,0.38566,0.649737,0.612793,0.783096
0.933333,0,0.880984,0.276186,0.440492,0.276186,0.84965,0.577973,0.440492,0.730011,0.702074,0.879333
0.937255,0,0.94984,0.044967,0.47492,0.044967,0.94605,0.492848,0.47492,0.721521,0.759933,0.945356
0.854902,0,0.741078,0.291626,0.370539,0.291626,0.703259,0.510128,0.370539,0.626773,0.588141,0.808523
0.960784,0,0.948545,0.036855,0.474273,0.036855,0.94503,0.490881,0.474273,0.71989,0.758983,0.9484
0.87451,0,0.882109,0.042684,0.441054,0.042684,0.878219,0.458146,0.441054,0.670421,0.705688,0.882996
0.290196,1,0.727177,0.259462,0.363589,0.259462,0.692741,0.488305,0.363589,0.608996,0.577748,0.67238
0.894118,0,0.755229,0.338078,0.377615,0.338078,0.714818,0.529617,0.377615,0.643514,0.598888,0.788475
0.909804,0,0.91897,0.037109,0.459485,0.037109,0.915344,0.476083,0.459485,0.697747,0.735208,0.916533
0.952941,0,0.943115,0.039162,0.471558,0.039162,0.939393,0.489041,0.471558,0.716263,0.754511,0.943962
0.988235,0,0.967439,0.065829,0.48372,0.065829,0.964067,0.499967,0.48372,0.733857,0.773957,0.966712
0.835294,0,0.730596,0.271819,0.365298,0.271819,0.693118,0.501669,0.365298,0.617381,0.579943,0.692188
0.921569,0,0.920109,0.062184,0.460055,0.062184,0.913956,0.488251,0.460055,0.704421,0.736094,0.922529
0.886275,0,0.826968,0.312572,0.413484,0.312572,0.794398,0.547631,0.413484,0.687987,0.658423,0.807058
0.941176,0,0.956306,0.048612,0.478153,0.048612,0.952846,0.494633,0.478153,0.725636,0.765039,0.954919
0.796078,0,0.732173,0.257701,0.366087,0.257701,0.700511,0.481545,0.366087,0.608053,0.582407,0.756722
0.960784,0,0.962074,0.037201,0.481037,0.037201,0.958593,0.497717,0.481037,0.730056,0.76966,0.961494
0.937255,0,0.907782,0.02599,0.453891,0.5,0.904609,0.468237,0.453891,0.688245,0.726512,0.913986
0.952941,0,0.961981,0.042399,0.480991,0.042399,0.958439,0.497963,0.480991,0.730133,0.769609,0.959524
0.278431,1,0.706763,0.25554,0.353382,0.25554,0.673404,0.470807,0.353382,0.59022,0.561562,0.673033
0.870588,0,0.80483,0.306328,0.402415,0.306328,0.770869,0.538546,0.402415,0.672469,0.640353,0.851569
0.956863,0,0.962614,0.027243,0.481307,0.5,0.959405,0.496695,0.481307,0.729812,0.770493,0.960786
0.941176,0,0.885752,0.275909,0.442876,0.275909,0.852943,0.587613,0.442876,0.737219,0.705618,0.867284
0.756863,0,0.726535,0.277524,0.363268,0.277524,0.69787,0.466992,0.363268,0.597983,0.578455,0.656326
0.913725,0,0.908735,0.314564,0.454367,0.314564,0.895553,0.514027,0.454367,0.711703,0.72656,0.905921
0.894118,0,0.781069,0.261869,0.390535,0.261869,0.740839,0.547033,0.390535,0.664991,0.619828,0.720288
0.87451,0,0.894104,0.060246,0.447052,0.060246,0.888399,0.472456,0.447052,0.683564,0.715218,0.888437
0.945098,0,0.955924,0.032757,0.477962,0.032757,0.952595,0.49381,0.477962,0.725033,0.76481,0.955529
0.945098,0,0.888118,0.297147,0.444059,0.297147,0.859772,0.56944,0.444059,0.729271,0.70827,0.841839
0.819608,0,0.816524,0.039562,0.408262,0.039562,0.812921,0.422912,0.408262,0.620211,0.653206,0.816657
0.803922,0,0.73439,0.274195,0.367195,0.274195,0.696913,0.504272,0.367195,0.62055,0.582853,0.795844
0.85098,0,0.833111,0.041638,0.416556,0.041638,0.829774,0.430405,0.416556,0.632187,0.666516,0.839227
0.898039,0,0.814655,0.266098,0.407327,0.266098,0.779971,0.548053,0.407327,0.682102,0.648254,0.790555
0.278431,1,0.695415,0.276724,0.347708,0.276724,0.658725,0.474782,0.347708,0.586676,0.551595,0.68067
0.792157,0,0.798281,0.26406,0.39914,0.26406,0.788449,0.438229,0.39914,0.618877,0.638349,0.801083
0.780392,0,0.743605,0.26183,0.371802,0.26183,0.709031,0.499846,0.371802,0.622853,0.591034,0.76028
0.941176,0,0.938461,0.037555,0.46923,0.037555,0.93495,0.485641,0.46923,0.712241,0.750996,0.937275
0.796078,0,0.699987,0.272826,0.349994,0.272826,0.664941,0.472176,0.349994,0.587598,0.555691,0.725255
0.960784,0,0.953784,0.045367,0.476892,0.045367,0.950265,0.493606,0.476892,0.723865,0.763022,0.955512
0.984314,0,0.953735,0.045629,0.476867,0.045629,0.949573,0.496633,0.476867,0.72536,0.762966,0.94822
0.858824,0,0.729907,0.270142,0.364954,0.270142,0.686865,0.521424,0.364954,0.62696,0.577825,0.673975
0.952941,0,0.95555,0.036155,0.477775,0.036155,0.952596,0.491834,0.477775,0.723855,0.76448,0.956226
0.823529,0,0.802822,0.295986,0.401411,0.295986,0.777653,0.502045,0.401411,0.653155,0.640315,0.823789
0.788235,0,0.763154,0.295348,0.381577,0.295348,0.730138,0.507067,0.381577,0.636097,0.607042,0.755626
0.968627,0,0.968822,0.044783,0.484411,0.044783,0.965644,0.499746,0.484411,0.734434,0.77512,0.965743
0.901961,0,0.800339,0.309473,0.40017,0.309473,0.763091,0.548644,0.40017,0.675318,0.636037,0.714512
0.890196,0,0.918411,0.035525,0.459205,0.035525,0.914464,0.477258,0.459205,0.698058,0.73486,0.914125
0.803922,0,0.760351,0.255802,0.380176,0.255802,0.73347,0.481972,0.380176,0.62212,0.605955,0.757078
0.992157,0,0.940486,0.276424,0.470243,0.276424,0.915511,0.587227,0.470243,0.764241,0.75076,0.90487
0.827451,0,0.776311,0.293595,0.388156,0.293595,0.751629,0.483588,0.388156,0.630797,0.619179,0.792182
0.870588,0,0.911105,0.078908,0.455553,0.078908,0.905288,0.481948,0.455553,0.69678,0.728833,0.917404
0.847059,0,0.843664,0.058539,0.421832,0.058539,0.84022,0.436304,0.421832,0.640378,0.674997,0.844805
0.811765,0,0.720502,0.260815,0.360251,0.260815,0.690424,0.468185,0.360251,0.595625,0.573409,0.732222
0.811765,0,0.805874,0.014548,0.402937,0.5,0.803672,0.411772,0.402937,0.60935,0.645042,0.803788
0.952941,0,0.94123,0.045513,0.470615,0.045513,0.937094,0.490002,0.470615,0.715808,0.753152,0.944477
0.866667,0,0.862148,0.008012,0.431074,0.5,0.860618,0.437642,0.431074,0.650219,0.69001,0.861771
0.87451,0,0.856651,0.328435,0.428325,0.328435,0.829083,0.545944,0.428325,0.701854,0.683351,0.882279
0.956863,0,0.969183,0.036171,0.484591,0.036171,0.966299,0.498513,0.484591,0.733995,0.775382,0.972302
0.988235,0,0.962155,0.043306,0.481078,0.043306,0.95913,0.495576,0.481078,0.729022,0.769801,0.963354
0.929412,0,0.839946,0.314141,0.419973,0.314141,0.803375,0.572961,0.419973,0.707131,0.668042,0.817156
0.866667,0,0.858969,0.274148,0.429484,0.274148,0.83076,0.550161,0.429484,0.705121,0.684905,0.806188
0.356863,1,0.771597,0.287274,0.385798,0.287274,0.732446,0.53625,0.385798,0.654906,0.612407,0.783538
0.854902,0,0.827771,0.292941,0.413886,0.292941,0.792155,0.560718,0.413886,0.694953,0.658473,0.8374
0.968627,0,0.965829,0.065913,0.482915,0.065913,0.961627,0.503125,0.482915,0.73464,0.772772,0.964302
0.866667,0,0.858206,0.103022,0.429103,0.103022,0.85168,0.457,0.429103,0.657979,0.686487,0.861544
0.780392,0,0.775749,0.035279,0.387875,0.035279,0.772219,0.401514,0.387875,0.589322,0.620601,0.773809
0.815686,0,0.805689,0.012157,0.402844,0.5,0.804061,0.409379,0.402844,0.608057,0.644602,0.805656
0.796078,0,0.798898,0.013449,0.399449,0.5,0.796981,0.407078,0.399449,0.603545,0.639146,0.799081
0.858824,0,0.881187,0.038324,0.440593,0.038324,0.877584,0.456405,0.440593,0.669089,0.704952,0.881019
0.803922,0,0.801436,0.03268,0.400718,0.03268,0.798995,0.410461,0.400718,0.606497,0.64115,0.800162
0.964706,0,0.97339,0.028958,0.486695,0.5,0.97049,0.500757,0.486695,0.737217,0.779028,0.970357
0.886275,0,0.897078,0.046559,0.448539,0.046559,0.892445,0.469236,0.448539,0.683426,0.717685,0.894066
0.937255,0,0.950205,0.040415,0.475103,0.040415,0.946463,0.492816,0.475103,0.721687,0.76028,0.951208
0.827451,0,0.808891,0.030427,0.404445,0.030427,0.805976,0.416187,0.404445,0.613059,0.647216,0.81285
0.760784,0,0.664496,0.286959,0.332248,0.286959,0.623981,0.466332,0.332248,0.567405,0.525581,0.710037
0.713725,0,0.6761,0.283891,0.33805,0.283891,0.63757,0.46779,0.33805,0.573765,0.535545,0.601466
0.764706,0,0.753728,0.310396,0.376864,0.310396,0.720562,0.501367,0.376864,0.628595,0.599632,0.770799
0.819608,0,0.818265,0.012457,0.409133,0.5,0.816622,0.415831,0.409133,0.617519,0.654648,0.817242
0.905882,0,0.823129,0.282422,0.411565,0.282422,0.79572,0.523931,0.411565,0.674189,0.656261,0.813877
0.933333,0,0.886203,0.275879,0.443102,0.275879,0.857864,0.568183,0.443102,0.72769,0.70691,0.915176
0.937255,0,0.952219,0.046959,0.47611,0.046959,0.948681,0.492888,0.47611,0.722726,0.761768,0.953298
0.929412,0,0.841723,0.326167,0.420862,0.326167,0.805257,0.573732,0.420862,0.708399,0.669504,0.884626
0.886275,0,0.859187,0.085644,0.429594,0.085644,0.85277,0.457053,0.429594,0.658493,0.687286,0.85139
0.952941,0,0.952617,0.039646,0.476309,0.039646,0.948868,0.494099,0.476309,0.723532,0.762079,0.949116
0.976471,0,0.867905,0.305052,0.433952,0.305052,0.835821,0.572635,0.433952,0.720837,0.691404,0.810705
0.960784,0,0.932555,0.030165,0.466278,0.030165,0.929287,0.481459,0.466278,0.707203,0.746165,0.937961
0.976471,0,0.876036,0.29757,0.438018,0.29757,0.843253,0.581054,0.438018,0.7291,0.697845,0.924108
0.901961,0,0.81382,0.290273,0.40691,0.290273,0.776408,0.558547,0.40691,0.686956,0.64683,0.859152
0.945098,0,0.868458,0.282922,0.434229,0.282922,0.834401,0.581539,0.434229,0.725581,0.691548,0.889618
0.772549,0,0.744108,0.306305,0.372054,0.306305,0.706845,0.510149,0.372054,0.628272,0.590713,0.76666
0.823529,0,0.810444,0.28526,0.405222,0.28526,0.7871,0.499448,0.405222,0.655621,0.646731,0.831219
0.917647,0,0.851888,0.282261,0.425944,0.282261,0.817162,0.573279,0.425944,0.713212,0.678084,0.821874
0.831373,0,0.839705,0.048812,0.419852,0.048812,0.83476,0.440532,0.419852,0.640538,0.671924,0.829303
0.964706,0,0.887227,0.270265,0.443613,0.270265,0.854609,0.587747,0.443613,0.738018,0.706845,0.833934
0.854902,0,0.759868,0.274471,0.379934,0.274471,0.721687,0.524431,0.379934,0.643195,0.603198,0.811509
0.835294,0,0.779015,0.346159,0.389507,0.346159,0.749245,0.505009,0.389507,0.642883,0.620411,0.766448
0.894118,0,0.866474,0.290165,0.433237,0.290165,0.834825,0.569815,0.433237,0.718711,0.690339,0.791385
0.815686,0,0.806036,0.026344,0.403018,0.5,0.803951,0.411388,0.403018,0.609237,0.644852,0.807379
0.854902,0,0.791313,0.326959,0.395656,0.326959,0.752463,0.548765,0.395656,0.670918,0.628381,0.830346
0.980392,0,0.964839,0.037439,0.48242,0.037439,0.961631,0.497838,0.48242,0.731494,0.771869,0.961816
0.796078,0,0.741346,0.315217,0.370673,0.315217,0.7034,0.51078,0.370673,0.627232,0.588337,0.793833
0.92549,0,0.91791,0.020438,0.458955,0.5,0.915311,0.470838,0.458955,0.694587,0.734359,0.920446
0.823529,0,0.742795,0.277109,0.371398,0.277109,0.708926,0.496695,0.371398,0.620874,0.59046,0.756807
0.835294,0,0.832907,0.031342,0.416454,0.031342,0.830285,0.427334,0.416454,0.630544,0.666333,0.831782
0.819608,0,0.806474,0.021323,0.403237,0.5,0.80424,0.41221,0.403237,0.609867,0.645183,0.805748
0.941176,0,0.934108,0.021638,0.467054,0.5,0.931367,0.479807,0.467054,0.707147,0.747394,0.93371
0.94902,0,0.952772,0.0389,0.476386,0.0389,0.949124,0.493696,0.476386,0.723407,0.762252,0.954946
0.913725,0,0.830272,0.286344,0.415136,0.286344,0.797214,0.551835,0.415136,0.691733,0.660993,0.872528
0.894118,0,0.879121,0.015133,0.43956,0.5,0.87686,0.449461,0.43956,0.664577,0.703448,0.879649
0.964706,0,0.952795,0.042653,0.476398,0.042653,0.949358,0.492706,0.476398,0.722921,0.762275,0.956111
0.894118,0,0.80704,0.291434,0.40352,0.291434,0.774912,0.532656,0.40352,0.670606,0.642498,0.753163
0.839216,0,0.849158,0.039077,0.424579,0.039077,0.846505,0.435796,0.424579,0.642847,0.679341,0.85054
0.827451,0,0.825255,0.007067,0.412627,0.5,0.824129,0.417254,0.412627,0.621694,0.660567,0.826904
0.929412,0,0.872012,0.273087,0.436006,0.273087,0.842474,0.564287,0.436006,0.718685,0.695159,0.805702
0.796078,0,0.733398,0.280984,0.366699,0.280984,0.696669,0.500859,0.366699,0.61835,0.582255,0.784652
0.815686,0,0.748093,0.258677,0.374046,0.258677,0.715661,0.494882,0.374046,0.622568,0.595138,0.711772
0.239216,1,0.726823,0.286367,0.363412,0.286367,0.698091,0.467421,0.363412,0.59834,0.578673,0.676422
0.917647,0,0.891117,0.283422,0.445559,0.283422,0.868611,0.545444,0.445559,0.718717,0.711505,0.913626
0.972549,0,0.952008,0.043329,0.476004,0.043329,0.94829,0.493632,0.476004,0.722995,0.761598,0.956268
0.894118,0,0.864703,0.279,0.432352,0.279,0.832491,0.571077,0.432352,0.718466,0.688813,0.878818
0.847059,0,0.804999,0.306167,0.402499,0.306167,0.771502,0.536797,0.402499,0.671675,0.640633,0.829408
0.819608,0,0.739887,0.265667,0.369943,0.265667,0.705723,0.495837,0.369943,0.619014,0.588092,0.754034
0.976471,0,0.969859,0.066705,0.484929,0.066705,0.966627,0.500538,0.484929,0.735348,0.775895,0.96956
0.901961,0,0.854941,0.336494,0.42747,0.336494,0.823278,0.562291,0.42747,0.709211,0.681068,0.843037
0.439216,1,0.879476,0.27401,0.439738,0.27401,0.844729,0.591933,0.439738,0.736269,0.700238,0.817107
0.862745,0,0.898499,0.048351,0.449249,0.048351,0.894574,0.466814,0.449249,0.682916,0.718782,0.894809
0.968627,0,0.966408,0.035763,0.483204,0.035763,0.963166,0.498807,0.483204,0.732761,0.773199,0.964219
0.909804,0,0.809373,0.300277,0.404686,0.300277,0.77554,0.541066,0.404686,0.675981,0.64418,0.874529
0.964706,0,0.94835,0.040684,0.474175,0.040684,0.944613,0.491828,0.474175,0.720268,0.758742,0.951295
0.988235,0,0.959255,0.033502,0.479627,0.033502,0.95584,0.49594,0.479627,0.72776,0.767488,0.963064
0.34902,1,0.745774,0.261815,0.372887,0.261815,0.704567,0.525941,0.372887,0.637018,0.591195,0.723276
0.776471,0,0.794213,0.027043,0.397106,0.5,0.791032,0.409691,0.397106,0.602541,0.635359,0.792358
0.85098,0,0.802297,0.263106,0.401149,0.263106,0.769945,0.530421,0.401149,0.667139,0.638681,0.828707
0.796078,0,0.797368,0.011273,0.398684,0.5,0.795605,0.405685,0.398684,0.60209,0.638036,0.798071
1,0,0.978058,0.068889,0.489029,0.068889,0.971567,0.520646,0.489029,0.749524,0.78241,0.992338
0.937255,0,0.948437,0.051442,0.474219,0.051442,0.944858,0.491126,0.474219,0.719959,0.758743,0.945328
0.937255,0,0.95339,0.047751,0.476695,0.047751,0.94955,0.494931,0.476695,0.724335,0.762717,0.955805
0.964706,0,0.852438,0.271657,0.426219,0.271657,0.815445,0.583278,0.426219,0.718505,0.678033,0.809977
0.709804,0,0.645389,0.299108,0.322695,0.299108,0.609576,0.43781,0.322695,0.543858,0.511509,0.586773
0.835294,0,0.830353,0.053672,0.415177,0.053672,0.827756,0.425919,0.415177,0.628569,0.664297,0.832572
0.952941,0,0.953464,0.051696,0.476732,0.051696,0.949695,0.494629,0.476732,0.724219,0.762781,0.953448
0.870588,0,0.866097,0.018693,0.433048,0.5,0.86345,0.444465,0.433048,0.655603,0.69292,0.864668
0.956863,0,0.934835,0.266782,0.467418,0.266782,0.917256,0.549263,0.467418,0.742373,0.747069,0.898519
0.403922,1,0.79951,0.305098,0.399755,0.305098,0.760195,0.556308,0.399755,0.678755,0.634927,0.773464
0.952941,0,0.969378,0.028197,0.484689,0.5,0.96658,0.498196,0.484689,0.733933,0.775546,0.970066
0.819608,0,0.785309,0.267666,0.392655,0.267666,0.762184,0.483103,0.392655,0.634994,0.626635,0.800753
0.917647,0,0.911072,0.076632,0.455536,0.076632,0.906918,0.474384,0.455536,0.692966,0.72886,0.91219
0.686275,0,0.664372,0.286674,0.332186,0.286674,0.62769,0.453563,0.332186,0.560936,0.526604,0.670908
0.917647,0,0.966325,0.032749,0.483162,0.032749,0.962828,0.49999,0.483162,0.733313,0.773183,0.962154
0.94902,0,0.958179,0.032234,0.479089,0.032234,0.954781,0.495304,0.479089,0.726905,0.76673,0.956121
0.898039,0,0.907701,0.040854,0.45385,0.040854,0.90415,0.469902,0.45385,0.68904,0.72625,0.907513
0.980392,0,0.939979,0.079715,0.469989,0.079715,0.927458,0.528604,0.469989,0.734562,0.751597,0.950443
0.937255,0,0.825204,0.31807,0.412602,0.31807,0.788172,0.564798,0.412602,0.69573,0.656079,0.856104
0.878431,0,0.836162,0.285882,0.418081,0.285882,0.806588,0.541242,0.418081,0.689334,0.666395,0.865795
0.847059,0,0.87191,0.062453,0.435955,0.062453,0.866448,0.459677,0.435955,0.666125,0.697533,0.857195
0.894118,0,0.852695,0.305721,0.426347,0.305721,0.81483,0.58715,0.426347,0.720575,0.678079,0.831929
0.831373,0,0.833432,0.015071,0.416716,0.5,0.83169,0.423949,0.416716,0.629105,0.666813,0.833782
0.403922,1,0.790441,0.263791,0.39522,0.263791,0.749705,0.555587,0.39522,0.673912,0.627362,0.758356
0.960784,0,0.86182,0.311534,0.43091,0.311534,0.824332,0.591817,0.43091,0.727445,0.685504,0.869097
0.309804,1,0.632654,0.267728,0.316327,0.267728,0.585528,0.46482,0.316327,0.551291,0.497797,0.615516
0.898039,0,0.815029,0.279293,0.407514,0.279293,0.780069,0.549422,0.407514,0.682974,0.648411,0.829715
0.901961,0,0.88443,0.039785,0.442215,0.039785,0.880531,0.459389,0.442215,0.672198,0.707565,0.885062
0.988235,0,0.969197,0.049542,0.484599,0.049542,0.962851,0.515233,0.484599,0.742395,0.77559,0.978978
0.858824,0,0.773561,0.283176,0.38678,0.283176,0.742565,0.5062,0.38678,0.640791,0.615844,0.814021
0.960784,0,0.953111,0.041792,0.476555,0.041792,0.949929,0.491658,0.476555,0.722552,0.762614,0.95417
0.815686,0,0.800891,0.03524,0.400445,0.03524,0.796611,0.417517,0.400445,0.60977,0.640877,0.803381
0.894118,0,0.840578,0.307151,0.420289,0.307151,0.807917,0.557027,0.420289,0.699446,0.669339,0.795528
0.898039,0,0.80803,0.300915,0.404015,0.300915,0.770996,0.553052,0.404015,0.681333,0.64227,0.852061
0.796078,0,0.792059,0.012257,0.396029,0.5,0.790247,0.403176,0.396029,0.598207,0.633719,0.791286
0.803922,0,0.771013,0.310465,0.385507,0.310465,0.736998,0.516127,0.385507,0.644518,0.613144,0.693343
0.960784,0,0.863413,0.310211,0.431707,0.310211,0.829058,0.579442,0.431707,0.722024,0.687381,0.888977
0.827451,0,0.760413,0.264614,0.380207,0.264614,0.72565,0.511863,0.380207,0.637154,0.604476,0.734118
0.4,1,0.842427,0.2787,0.421213,0.2787,0.812211,0.547989,0.421213,0.695826,0.671321,0.8147
0.984314,0,0.968312,0.03075,0.484156,0.03075,0.965283,0.498765,0.484156,0.733688,0.774895,0.966727
0.976471,0,0.91398,0.267436,0.45699,0.267436,0.886548,0.581861,0.45699,0.748361,0.729186,0.911591
0.815686,0,0.74441,0.312626,0.372205,0.312626,0.709789,0.50056,0.372205,0.623607,0.591603,0.801015
0.968627,0,0.861336,0.350657,0.430668,0.350657,0.826587,0.579734,0.430668,0.72114,0.685661,0.912892
0.933333,0,0.805009,0.326621,0.402504,0.326621,0.765735,0.559964,0.402504,0.683309,0.639309,0.846436
0.980392,0,0.956294,0.032449,0.478147,0.032449,0.952826,0.494661,0.478147,0.725644,0.76522,0.955234
0.815686,0,0.789707,0.26509,0.394853,0.26509,0.762413,0.502202,0.394853,0.646752,0.62946,0.815304
0.8,0,0.730818,0.300761,0.365409,0.300761,0.695568,0.493714,0.365409,0.613497,0.580491,0.745916
0.945098,0,0.961078,0.041869,0.480539,0.041869,0.957755,0.496442,0.480539,0.72892,0.768856,0.961577
0.341176,1,0.782784,0.287989,0.391392,0.287989,0.750845,0.51591,0.391392,0.650215,0.623022,0.748595
0.819608,0,0.767896,0.270773,0.383948,0.270773,0.738452,0.496556,0.383948,0.633157,0.611543,0.702552
0.843137,0,0.711894,0.265136,0.355947,0.265136,0.670275,0.503508,0.355947,0.609143,0.563793,0.697367
0.819608,0,0.742676,0.272357,0.371338,0.272357,0.704743,0.511647,0.371338,0.62832,0.589573,0.742372
0.960784,0,0.88834,0.278631,0.44417,0.278631,0.851641,0.60654,0.44417,0.748005,0.706969,0.933375
0.878431,0,0.745392,0.305452,0.372696,0.305452,0.704412,0.524833,0.372696,0.636274,0.590808,0.812104
0.878431,0,0.840005,0.299016,0.420003,0.299016,0.805784,0.56317,0.420003,0.702246,0.668578,0.830919
0.858824,0,0.868101,0.069896,0.434051,0.069896,0.86264,0.457664,0.434051,0.663223,0.694434,0.872139
0.882353,0,0.838769,0.259493,0.419385,0.259493,0.815011,0.518633,0.419385,0.679278,0.669367,0.860242
0.811765,0,0.813467,0.021607,0.406733,0.5,0.81132,0.415429,0.406733,0.614942,0.650856,0.812755
0.792157,0,0.798696,0.010927,0.399348,0.5,0.79694,0.406334,0.399348,0.603072,0.639169,0.797856
0.941176,0,0.943399,0.044829,0.471699,0.044829,0.93977,0.488748,0.471699,0.716258,0.754708,0.945337
0.87451,0,0.814256,0.29554,0.407128,0.29554,0.785188,0.525007,0.407128,0.670336,0.648982,0.851365
0.843137,0,0.802788,0.325936,0.401394,0.325936,0.761467,0.566607,0.401394,0.685545,0.637091,0.767657
0.882353,0,0.871002,0.032188,0.435501,0.032188,0.867444,0.450938,0.435501,0.661288,0.696885,0.877338
0.933333,0,0.950275,0.042384,0.475137,0.042384,0.946705,0.492034,0.475137,0.721329,0.760243,0.950986
